,FAT_YEARMONTH,FAT_DAY,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,BEGIN_TIME,END_DAY,END_TIME,EPISODE_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,CZ_TIMEZONE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE
6588,202102,16,43117,945986,D,75,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6589,202102,16,43118,945986,D,61,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6590,202102,16,43119,945986,D,69,F,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6591,202102,16,43120,945986,D,60,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6592,202102,16,43121,945986,D,81,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6593,202102,16,43122,945986,D,88,F,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6594,202102,17,43124,945986,I,8,F,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6595,202102,17,43127,945986,D,71,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6596,202102,17,43128,945986,D,97,F,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6597,202102,19,43133,945986,D,72,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6598,202102,19,43134,945986,D,86,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6599,202102,20,43135,945986,D,87,F,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6600,202102,22,43136,945986,D,64,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6601,202102,16,43137,945986,I,23,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6602,202102,16,43138,945986,I,65,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6603,202102,17,43126,945986,D,47,M,Vehicle/Towed Trailer,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6604,202102,15,43110,945986,D,51,M,Outside/Open Areas,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6605,202102,15,43112,945986,D,62,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6606,202102,17,43125,945986,I,49,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6607,202102,17,43123,945986,D,87,F,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6608,202102,16,42822,945993,D,70,,Unknown,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,227,FORT BEND,HGX,CST-6,0,0,3,0,1600000,0,Emergency Manager
6609,202102,16,42823,945993,D,70,,Unknown,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,227,FORT BEND,HGX,CST-6,0,0,3,0,1600000,0,Emergency Manager
6610,202102,16,42824,945993,D,70,,Unknown,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,227,FORT BEND,HGX,CST-6,0,0,3,0,1600000,0,Emergency Manager
6611,202102,15,42825,946006,D,66,,Unknown,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,226,WHARTON,HGX,CST-6,0,0,1,0,26000,0,Emergency Manager
6612,202103,4,42581,936658,D,32,M,In Water,1500,4,1600,155317,KENTUCKY,2021,March,Flood,C,187,OWEN,ILN,EST-5,0,0,1,0,0,0,Broadcast Media
6613,202103,14,42894,938148,D,46,,Church,442,14,1410,155533,WYOMING,2021,March,Blizzard,Z,118,CENTRAL LARAMIE COUNTY,CYS,MST-7,0,0,1,0,0,0,ASOS
6614,202103,14,42503,940257,D,46,M,Under Tree,1530,14,1530,155868,PENNSYLVANIA,2021,March,Strong Wind,Z,63,CUMBERLAND,CTP,EST-5,0,0,1,0,15000,0,Newspaper
6615,202103,29,42510,940481,D,31,F,Vehicle/Towed Trailer,850,29,855,155897,MAINE,2021,March,Strong Wind,Z,13,SOUTHERN FRANKLIN,GYX,EST-5,0,0,1,0,0,0,Law Enforcement
6616,202103,27,42895,940484,D,40,M,Outside/Open Areas,2142,27,2142,155898,INDIANA,2021,March,Thunderstorm Wind,C,57,HAMILTON,IND,EST-5,0,0,1,0,30000,0,Emergency Manager
6617,202103,28,42570,941485,D,21,M,Boating,1930,28,2000,155971,WISCONSIN,2021,March,Strong Wind,Z,51,FOND DU LAC,MKX,CST-6,0,0,2,0,0,0,Law Enforcement
6618,202103,28,42571,941485,D,21,M,Boating,1930,28,2000,155971,WISCONSIN,2021,March,Strong Wind,Z,51,FOND DU LAC,MKX,CST-6,0,0,2,0,0,0,Law Enforcement
6619,202103,27,42901,941492,D,46,F,Mobile/Trailer Home,1838,27,1905,155842,TEXAS,2021,March,Tornado,C,365,PANOLA,SHV,CST-6,3,0,1,0,150000000,0,NWS Storm Survey
6620,202103,31,42559,941526,D,42,M,In Water,1640,31,1640,156037,FLORIDA,2021,March,Rip Current,Z,173,COASTAL MIAMI-DADE COUNTY,MFL,EST-5,0,0,2,0,0,0,Broadcast Media
6621,202103,31,42560,941526,D,49,M,In Water,1640,31,1640,156037,FLORIDA,2021,March,Rip Current,Z,173,COASTAL MIAMI-DADE COUNTY,MFL,EST-5,0,0,2,0,0,0,Broadcast Media
6622,202103,26,42561,941611,D,1,M,Under Tree,1800,26,2000,156000,MASSACHUSETTS,2021,March,Strong Wind,Z,26,NORTHWEST MIDDLESEX COUNTY,BOX,EST-5,2,0,1,0,50000,0,Broadcast Media
6623,202103,22,42569,941936,D,37,M,Outside/Open Areas,1400,22,1410,156097,COLORADO,2021,March,Avalanche,Z,10,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS,GJT,MST-7,2,0,1,0,0,0,State Official
6624,202103,15,42607,942229,I,35,M,Outside/Open Areas,1625,15,1900,156148,CALIFORNIA,2021,March,Dust Storm,Z,566,IMPERIAL COUNTY WEST,PSR,PST-8,0,1,0,1,0,0,Law Enforcement
6625,202103,16,42602,943055,D,54,M,In Water,1555,16,1555,156261,FLORIDA,2021,March,Rip Current,Z,108,SOUTH WALTON,TAE,EST-5,1,0,1,0,0,0,Law Enforcement
6626,202103,28,42604,943056,D,42,M,In Water,1740,28,1740,156262,FLORIDA,2021,March,Rip Current,Z,108,SOUTH WALTON,TAE,EST-5,1,0,1,0,0,0,Lifeguard
6627,202103,10,42735,945162,I,57,M,Other,1600,11,800,156473,MINNESOTA,2021,March,Heavy Snow,Z,37,SOUTHERN ST. LOUIS / CARLTON,DLH,CST-6,0,0,0,1,0,0,Official NWS Observations
6628,202103,10,42900,950931,I,30,F,Vehicle/Towed Trailer,1000,11,20,157308,SOUTH DAKOTA,2021,March,Heavy Snow,Z,22,HAMLIN,ABR,CST-6,0,1,0,1,0,0,COOP Observer
6629,202103,28,42940,951940,D,65,M,Vehicle/Towed Trailer,2130,28,2130,157248,TENNESSEE,2021,March,Flood,C,21,CHEATHAM,OHX,CST-6,0,0,1,0,0,0,Emergency Manager
6630,202103,27,42946,951956,D,64,M,Outside/Open Areas,2155,28,400,157248,TENNESSEE,2021,March,Flash Flood,C,37,DAVIDSON,OHX,CST-6,0,0,5,0,20000000,0,Emergency Manager
6631,202103,27,42947,951956,D,46,F,Outside/Open Areas,2155,28,400,157248,TENNESSEE,2021,March,Flash Flood,C,37,DAVIDSON,OHX,CST-6,0,0,5,0,20000000,0,Emergency Manager
6632,202103,27,42948,951956,D,59,M,Outside/Open Areas,2155,28,400,157248,TENNESSEE,2021,March,Flash Flood,C,37,DAVIDSON,OHX,CST-6,0,0,5,0,20000000,0,Emergency Manager
6633,202103,27,42949,951956,D,70,M,Vehicle/Towed Trailer,2155,28,400,157248,TENNESSEE,2021,March,Flash Flood,C,37,DAVIDSON,OHX,CST-6,0,0,5,0,20000000,0,Emergency Manager
6634,202103,27,42950,951956,D,65,M,Outside/Open Areas,2155,28,400,157248,TENNESSEE,2021,March,Flash Flood,C,37,DAVIDSON,OHX,CST-6,0,0,5,0,20000000,0,Emergency Manager
6635,202104,20,42951,952206,I,32,M,Vehicle/Towed Trailer,600,20,600,157522,MISSOURI,2021,April,Winter Weather,Z,28,PLATTE,EAX,CST-6,0,0,0,1,200000,0,Broadcast Media
6636,202103,27,43165,951891,D,46,F,Outside/Open Areas,1807,27,1909,157248,TENNESSEE,2021,March,Flash Flood,C,119,MAURY,OHX,CST-6,0,0,1,0,334900,0,Emergency Manager
6637,202102,15,42929,951836,I,67,,Unknown,200,15,800,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,225,LAVACA,EWX,CST-6,0,0,1,1,0,0,Unknown
6638,202102,15,42930,951836,D,70,M,Permanent Home,200,15,800,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,225,LAVACA,EWX,CST-6,0,0,1,1,0,0,Unknown
6639,202102,7,42999,954745,D,47,M,In Water,1600,7,1600,157970,PUERTO RICO,2021,February,Rip Current,Z,1,SAN JUAN AND VICINITY,SJU,AST-4,0,0,1,0,0,0,Newspaper
6640,202102,7,43004,954747,D,56,M,In Water,1600,7,1600,157970,PUERTO RICO,2021,February,Rip Current,Z,5,NORTH CENTRAL,SJU,AST-4,0,0,1,0,0,0,Broadcast Media
6641,202101,24,43002,954748,D,54,M,In Water,1600,24,1600,157969,PUERTO RICO,2021,January,Rip Current,Z,5,NORTH CENTRAL,SJU,AST-4,0,0,1,0,0,0,Newspaper
6642,202102,28,43003,954749,D,58,M,Unknown,900,28,900,157971,VIRGIN ISLANDS,2021,February,Rip Current,Z,2,ST. CROIX,SJU,AST-4,0,0,1,0,0,0,Newspaper
6643,202103,2,43005,954750,D,58,F,In Water,1830,2,1830,157972,PUERTO RICO,2021,March,Rip Current,Z,2,NORTHEAST,SJU,AST-4,0,0,1,0,0,0,Newspaper
6644,202103,3,43006,954751,D,42,M,In Water,1300,3,1300,157973,PUERTO RICO,2021,March,Rip Current,Z,5,NORTH CENTRAL,SJU,AST-4,0,0,1,0,0,0,Newspaper
6645,202103,3,43007,954752,D,41,M,In Water,900,3,900,157973,PUERTO RICO,2021,March,Rip Current,Z,2,NORTHEAST,SJU,AST-4,0,0,1,0,0,0,Newspaper
6646,202103,28,43012,954753,D,65,M,In Water,1640,28,1640,157975,PUERTO RICO,2021,March,Rip Current,Z,8,NORTHWEST,SJU,AST-4,0,0,1,0,0,0,Newspaper
6647,202103,31,43010,954755,D,48,F,In Water,1500,31,1500,157976,PUERTO RICO,2021,March,Rip Current,Z,2,NORTHEAST,SJU,AST-4,0,0,1,0,0,0,Emergency Manager
6648,202103,28,43011,954756,D,47,M,In Water,1300,28,1300,157975,PUERTO RICO,2021,March,Rip Current,Z,2,NORTHEAST,SJU,AST-4,0,0,1,0,0,0,Broadcast Media
6649,202102,3,43156,957428,D,96,F,Vehicle/Towed Trailer,1030,3,1030,158371,ILLINOIS,2021,February,Cold/Wind Chill,Z,13,DU PAGE,LOT,CST-6,0,0,1,0,0,0,Broadcast Media
6650,202101,31,42506,937996,D,57,M,Outside/Open Areas,2100,31,2100,155524,UTAH,2021,January,Avalanche,Z,8,WASATCH MOUNTAINS SOUTH OF I-80,SLC,MST-7,0,0,1,0,0,0,Park/Forest Service
6651,202102,15,42928,943810,D,91,F,Mobile/Trailer Home,200,15,800,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,219,FRIO,EWX,CST-6,0,0,1,0,0,0,AWOS
6652,202102,16,42740,945984,D,68,,Unknown,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,237,INLAND BRAZORIA,HGX,CST-6,0,0,1,0,880000,0,Emergency Manager
6653,202102,15,42489,937844,D,66,M,Outside/Open Areas,0,16,1200,155477,TEXAS,2021,February,Cold/Wind Chill,Z,138,HARRISON,SHV,CST-6,0,0,1,0,0,0,COOP Observer
6654,202102,15,42839,938856,D,61,M,Outside/Open Areas,0,16,1200,155648,LOUISIANA,2021,February,Cold/Wind Chill,Z,1,CADDO,SHV,CST-6,0,0,1,0,0,0,ASOS
6655,202102,17,43236,939586,D,48,,Vehicle/Towed Trailer,1800,18,909,155751,TEXAS,2021,February,Winter Storm,Z,150,RUSK,SHV,CST-6,0,0,1,0,0,0,CoCoRaHS
6656,202102,6,43330,944502,D,62,,Unknown,0,18,0,156400,KANSAS,2021,February,Extreme Cold/Wind Chill,Z,83,SEDGWICK,ICT,CST-6,0,0,2,0,0,0,ASOS
6657,202102,15,43331,944502,D,62,,Unknown,0,18,0,156400,KANSAS,2021,February,Extreme Cold/Wind Chill,Z,83,SEDGWICK,ICT,CST-6,0,0,2,0,0,0,ASOS
6658,202102,6,42728,945339,D,67,F,Outside/Open Areas,0,18,0,156400,KANSAS,2021,February,Extreme Cold/Wind Chill,Z,93,COWLEY,ICT,CST-6,0,0,1,0,0,0,Mesonet
6659,202112,11,44790,988478,I,66,M,Vehicle/Towed Trailer,1900,12,0,163687,NEW YORK,2021,December,High Wind,Z,31,WESTERN CLINTON,BTV,EST-5,0,0,0,1,35000,0,County Official
6660,202112,11,44787,989353,D,63,F,In Water,1030,11,1030,163887,FLORIDA,2021,December,Rip Current,Z,206,OKALOOSA COASTAL,MOB,CST-6,0,0,1,0,0,0,Lifeguard
6661,202105,6,43763,963050,D,36,F,Outside/Open Areas,1200,6,1700,159223,ARIZONA,2021,May,Heat,Z,508,EASTERN COCHISE COUNTY BELOW 5000 FEET,TWC,MST-7,0,0,1,0,0,0,County Official
6662,202105,13,43764,963053,D,36,M,Outside/Open Areas,1200,13,1700,159224,ARIZONA,2021,May,Heat,Z,502,TOHONO O ODHAM NATION,TWC,MST-7,0,0,1,0,0,0,County Official
6663,202112,15,45642,989666,I,58,M,Vehicle/Towed Trailer,730,15,1730,163931,WISCONSIN,2021,December,Dense Fog,Z,73,SOUTHERN MARINETTE,GRB,CST-6,0,0,0,1,10000,0,Law Enforcement
6664,202112,25,44804,990219,I,2,M,Vehicle/Towed Trailer,600,26,1200,164017,VERMONT,2021,December,Winter Weather,Z,2,WESTERN FRANKLIN,BTV,EST-5,0,0,0,1,0,0,Law Enforcement
6665,202112,18,44816,990512,D,55,F,Vehicle/Towed Trailer,1000,18,1100,164067,INDIANA,2021,December,Flood,C,155,SWITZERLAND,ILN,EST-5,0,0,1,0,20000,0,Emergency Manager
6666,202112,15,45816,992210,D,36,M,Outside/Open Areas,1700,16,1200,164367,KANSAS,2021,December,Wildfire,Z,31,ELLIS,DDC,CST-6,0,0,1,0,0,0,Other Federal Agency
6667,202112,27,45212,993131,I,33,,Vehicle/Towed Trailer,811,27,811,164483,MONTANA,2021,December,Winter Weather,Z,57,NORTHERN BIG HORN,BYZ,MST-7,1,1,0,1,0,0,Law Enforcement
6668,202112,26,45211,993132,I,36,,Vehicle/Towed Trailer,2356,26,2356,164483,MONTANA,2021,December,Winter Weather,Z,34,NORTHERN STILLWATER,BYZ,MST-7,0,1,0,1,0,0,Law Enforcement
6669,202112,27,45210,993144,I,33,,Outside/Open Areas,1200,27,1200,164484,MONTANA,2021,December,Avalanche,Z,67,ABSAROKA / BEARTOOTH MOUNTAINS,BYZ,MST-7,0,2,0,1,0,0,Park/Forest Service
6670,202112,15,45227,993812,D,43,,Vehicle/Towed Trailer,2030,15,2030,164610,IOWA,2021,December,Thunderstorm Wind,C,11,BENTON,DVN,CST-6,0,0,1,0,0,0,Broadcast Media
6671,202112,10,45731,994038,D,57,M,Mobile/Trailer Home,2056,10,2106,164438,KENTUCKY,2021,December,Tornado,C,75,FULTON,PAH,CST-6,5,0,1,0,0,0,NWS Storm Survey
6672,202112,10,45813,994196,D,60,F,Unknown,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6673,202112,10,45814,994196,D,0,,Unknown,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6674,202112,10,45792,994196,D,47,M,Long Span Roof,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6675,202112,10,45793,994196,D,50,F,Long Span Roof,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6676,202112,10,45794,994196,D,21,M,Long Span Roof,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6677,202112,10,45795,994196,D,52,F,Long Span Roof,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6678,202112,10,45796,994196,D,36,M,Long Span Roof,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6679,202112,10,45797,994196,D,57,F,Long Span Roof,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6680,202112,10,45798,994196,D,51,M,Long Span Roof,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6681,202112,10,45799,994196,D,30,F,Long Span Roof,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6682,202112,15,45800,994196,D,35,M,Long Span Roof,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6683,202112,10,45804,994196,D,50,M,Mobile/Trailer Home,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6684,202112,10,45805,994196,D,80,F,Mobile/Trailer Home,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6685,202112,10,45806,994196,D,31,M,Mobile/Trailer Home,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6686,202112,10,45807,994196,D,31,F,Mobile/Trailer Home,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6687,202112,10,45808,994196,D,7,F,Mobile/Trailer Home,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6688,202112,10,45809,994196,D,4,M,Mobile/Trailer Home,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6689,202112,10,45810,994196,D,60,F,Mobile/Trailer Home,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6690,202112,10,45811,994196,D,44,M,Mobile/Trailer Home,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6691,202112,10,45812,994196,D,66,F,Mobile/Trailer Home,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6692,202112,10,45801,994196,D,3,M,Permanent Home,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6693,202112,10,45802,994196,D,87,M,Permanent Home,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6694,202112,10,45803,994196,D,77,F,Permanent Home,2116,10,2140,164438,KENTUCKY,2021,December,Tornado,C,83,GRAVES,PAH,CST-6,210,0,24,0,0,0,NWS Storm Survey
6695,202112,10,45756,994199,I,83,F,Outside/Open Areas,2140,10,2158,164438,KENTUCKY,2021,December,Tornado,C,157,MARSHALL,PAH,CST-6,54,0,1,1,0,0,NWS Storm Survey
6696,202112,10,45755,994199,D,78,F,Permanent Home,2140,10,2158,164438,KENTUCKY,2021,December,Tornado,C,157,MARSHALL,PAH,CST-6,54,0,1,1,0,0,NWS Storm Survey
6697,202112,15,45865,994281,I,95,M,Vehicle/Towed Trailer,1500,16,400,164203,KANSAS,2021,December,Wildfire,Z,18,OSBORNE,GID,CST-6,0,0,0,1,150000000,0,Emergency Manager
6698,202112,12,45757,994954,D,98,F,Permanent Home,2158,10,2214,164438,KENTUCKY,2021,December,Tornado,C,143,LYON,PAH,CST-6,5,0,1,0,0,0,NWS Storm Survey
6699,202112,15,45419,995013,D,50,M,Under Tree,1153,15,1154,164526,COLORADO,2021,December,High Wind,Z,93,LA JUNTA VICINITY / OTERO COUNTY,PUB,MST-7,0,0,1,0,0,0,ASOS
6700,202112,10,45759,995882,D,72,F,Mobile/Trailer Home,2214,10,2232,164438,KENTUCKY,2021,December,Tornado,C,33,CALDWELL,PAH,CST-6,11,0,4,0,0,0,NWS Storm Survey
6701,202112,10,45760,995882,D,69,M,Mobile/Trailer Home,2214,10,2232,164438,KENTUCKY,2021,December,Tornado,C,33,CALDWELL,PAH,CST-6,11,0,4,0,0,0,NWS Storm Survey
6702,202112,10,45758,995882,D,73,M,Permanent Home,2214,10,2232,164438,KENTUCKY,2021,December,Tornado,C,33,CALDWELL,PAH,CST-6,11,0,4,0,0,0,NWS Storm Survey
6703,202112,10,45761,995882,D,67,M,Permanent Home,2214,10,2232,164438,KENTUCKY,2021,December,Tornado,C,33,CALDWELL,PAH,CST-6,11,0,4,0,0,0,NWS Storm Survey
6704,202112,10,45770,995999,D,67,F,Unknown,2232,10,2255,164438,KENTUCKY,2021,December,Tornado,C,107,HOPKINS,PAH,CST-6,200,0,15,0,0,0,NWS Storm Survey
6705,202112,10,45775,995999,D,67,M,Unknown,2232,10,2255,164438,KENTUCKY,2021,December,Tornado,C,107,HOPKINS,PAH,CST-6,200,0,15,0,0,0,NWS Storm Survey
6706,202112,10,45769,995999,D,86,M,Mobile/Trailer Home,2232,10,2255,164438,KENTUCKY,2021,December,Tornado,C,107,HOPKINS,PAH,CST-6,200,0,15,0,0,0,NWS Storm Survey
6707,202112,10,45762,995999,D,65,F,Permanent Home,2232,10,2255,164438,KENTUCKY,2021,December,Tornado,C,107,HOPKINS,PAH,CST-6,200,0,15,0,0,0,NWS Storm Survey
6708,202112,10,45763,995999,D,70,M,Permanent Home,2232,10,2255,164438,KENTUCKY,2021,December,Tornado,C,107,HOPKINS,PAH,CST-6,200,0,15,0,0,0,NWS Storm Survey
6709,202112,10,45764,995999,D,69,F,Permanent Home,2232,10,2255,164438,KENTUCKY,2021,December,Tornado,C,107,HOPKINS,PAH,CST-6,200,0,15,0,0,0,NWS Storm Survey
6710,202112,10,45765,995999,D,80,F,Permanent Home,2232,10,2255,164438,KENTUCKY,2021,December,Tornado,C,107,HOPKINS,PAH,CST-6,200,0,15,0,0,0,NWS Storm Survey
6711,202112,10,45766,995999,D,71,F,Permanent Home,2232,10,2255,164438,KENTUCKY,2021,December,Tornado,C,107,HOPKINS,PAH,CST-6,200,0,15,0,0,0,NWS Storm Survey
6712,202112,10,45767,995999,D,60,M,Permanent Home,2232,10,2255,164438,KENTUCKY,2021,December,Tornado,C,107,HOPKINS,PAH,CST-6,200,0,15,0,0,0,NWS Storm Survey
6713,202112,10,45768,995999,D,78,F,Permanent Home,2232,10,2255,164438,KENTUCKY,2021,December,Tornado,C,107,HOPKINS,PAH,CST-6,200,0,15,0,0,0,NWS Storm Survey
6714,202112,12,45771,995999,D,0,F,Permanent Home,2232,10,2255,164438,KENTUCKY,2021,December,Tornado,C,107,HOPKINS,PAH,CST-6,200,0,15,0,0,0,NWS Storm Survey
6715,202112,10,45772,995999,D,74,F,Permanent Home,2232,10,2255,164438,KENTUCKY,2021,December,Tornado,C,107,HOPKINS,PAH,CST-6,200,0,15,0,0,0,NWS Storm Survey
6716,202112,10,45773,995999,D,34,M,Permanent Home,2232,10,2255,164438,KENTUCKY,2021,December,Tornado,C,107,HOPKINS,PAH,CST-6,200,0,15,0,0,0,NWS Storm Survey
6717,202112,10,45774,995999,D,54,M,Permanent Home,2232,10,2255,164438,KENTUCKY,2021,December,Tornado,C,107,HOPKINS,PAH,CST-6,200,0,15,0,0,0,NWS Storm Survey
6718,202112,10,45778,996014,D,0,M,Mobile/Trailer Home,2255,10,2310,164438,KENTUCKY,2021,December,Tornado,C,177,MUHLENBERG,PAH,CST-6,25,0,11,0,0,0,NWS Storm Survey
6719,202112,10,45779,996014,D,73,M,Mobile/Trailer Home,2255,10,2310,164438,KENTUCKY,2021,December,Tornado,C,177,MUHLENBERG,PAH,CST-6,25,0,11,0,0,0,NWS Storm Survey
6720,202112,10,45780,996014,D,72,F,Mobile/Trailer Home,2255,10,2310,164438,KENTUCKY,2021,December,Tornado,C,177,MUHLENBERG,PAH,CST-6,25,0,11,0,0,0,NWS Storm Survey
6721,202112,10,45781,996014,D,50,M,Permanent Home,2255,10,2310,164438,KENTUCKY,2021,December,Tornado,C,177,MUHLENBERG,PAH,CST-6,25,0,11,0,0,0,NWS Storm Survey
